customerID,churn_probability,risk_tier,tenure,adoption_score,opportunity_value,health_score,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges
3658-QQJYD,0.22246712,Low Risk,62,0.6666666666666666,20.31465825777424,78.04331044356027,One year,DSL,Credit card (automatic),74.3,4698.05
1803-BGNBD,0.5182079,Medium Risk,12,0.3333333333333333,63.75748663220597,35.756271282831825,Month-to-month,DSL,Electronic check,54.3,654.5
0134-XWXCE,0.2870605,Low Risk,44,0.6666666666666666,14.289260000608706,67.31364170710246,One year,DSL,Bank transfer (automatic),74.85,3268.05
6950-TWMYB,0.0738228,Low Risk,54,0.3333333333333333,63.75748663220597,75.4755268494288,Two year,Fiber optic,Bank transfer (automatic),79.95,4362.05
5848-FHRFC,0.04559797,Low Risk,68,0.0,0.0,76.05343480904897,Two year,No,Bank transfer (automatic),20.05,1386.9
2243-FNMMI,0.17474851,Low Risk,20,0.0,0.0,49.59590633710225,Month-to-month,No,Mailed check,19.4,415.4
2511-MORQY,0.15401505,Low Risk,50,0.16666666666666666,66.77333180317656,66.46591345469156,One year,DSL,Bank transfer (automatic),54.9,2614.1
5356-KZCKT,0.06036586,Low Risk,58,0.0,0.0,71.14837388197581,Two year,No,Credit card (automatic),24.45,1513.6
9470-XCCEM,0.5645839,Medium Risk,35,0.3333333333333333,46.501889381793205,43.02080512046814,Month-to-month,Fiber optic,Bank transfer (automatic),89.65,3161.6
6519-CFDBX,0.781375,High Risk,2,0.0,80.99453605766122,11.764583786328634,Month-to-month,DSL,Electronic check,45.4,80.95
3902-MIVLE,0.07561808,Low Risk,63,0.6666666666666666,34.492646675868016,85.80242892106374,Two year,DSL,Mailed check,75.7,4676.7
0409-WTMPL,0.42660668,Medium Risk,58,0.8333333333333334,6.09345400328958,69.50300057729086,One year,Fiber optic,Credit card (automatic),110.65,6526.65
8763-KIAFH,0.077040695,Low Risk,27,0.0,0.0,57.3979663848877,One year,No,Mailed check,20.55,583.3
3669-WHAFY,0.06978584,Low Risk,71,1.0,0.0,96.0940416653951,Two year,Fiber optic,Credit card (automatic),115.15,8078.1
3055-VTCGS,0.16164422,Low Risk,63,0.3333333333333333,43.73176525760063,74.83445564905801,One year,DSL,Credit card (automatic),58.55,3503.5
3144-KMTWZ,0.38253757,Medium Risk,71,0.5,32.588169835434954,70.45645316441855,Month-to-month,Fiber optic,Bank transfer (automatic),93.25,6669.45
7279-BUYWN,0.6002387,High Risk,41,0.8333333333333334,6.09345400328958,53.738065958023064,Month-to-month,Fiber optic,Electronic check,113.2,4689.5
7156-MHUGY,0.8238107,High Risk,13,0.3333333333333333,34.60391825838295,20.892798503239952,Month-to-month,Fiber optic,Electronic check,90.5,1201.15
7198-GLXTC,0.8089999,High Risk,2,0.16666666666666666,57.64548480395888,13.71667186419169,Month-to-month,Fiber optic,Electronic check,79.0,143.65
2007-QVGAW,0.06894664,Low Risk,68,0.0,0.0,74.88600035508473,Two year,No,Bank transfer (automatic),19.35,1292.65
5207-PLSTK,0.6950563,High Risk,1,0.16666666666666666,77.84887147921819,18.99718403816223,Month-to-month,DSL,Mailed check,48.75,48.75
2307-FYNNL,0.49298748,Medium Risk,65,0.8333333333333334,11.143595422165674,69.10062432289124,Two year,Fiber optic,Electronic check,109.05,7108.2
5605-XNWEN,0.045184765,Low Risk,72,0.0,0.0,77.74076044559479,Two year,No,Bank transfer (automatic),25.0,1802.55
2155-AMQRX,0.28074658,Low Risk,28,0.16666666666666666,74.90108205437164,50.96267104148865,Month-to-month,DSL,Credit card (automatic),54.9,1505.15
6181-AXXYF,0.042428292,Low Risk,72,0.0,0.0,77.87858426570892,Two year,No,Credit card (automatic),24.75,1859.1
5091-HFAZW,0.796436,High Risk,2,0.5,43.35622480335017,21.01153274377187,Month-to-month,Fiber optic,Electronic check,91.15,168.5
0516-VRYBW,0.119240716,Low Risk,18,0.0,0.0,51.5379649400711,One year,No,Bank transfer (automatic),20.15,390.85
2519-LBNQL,0.5674249,Medium Risk,60,0.6666666666666666,9.239118581732612,59.96208866437276,One year,Fiber optic,Electronic check,104.35,6339.45
8623-ULFNQ,0.40612745,Medium Risk,26,0.3333333333333333,51.85951550879571,47.19362735748291,Month-to-month,DSL,Electronic check,66.05,1652.4
8380-PEFPE,0.88812387,High Risk,1,0.0,80.99453605766122,6.010473171869914,Month-to-month,Fiber optic,Electronic check,71.65,71.65
5687-DKDTV,0.3168443,Medium Risk,4,0.0,0.0,35.82444945971171,Month-to-month,No,Mailed check,20.35,77.5
1568-LJSZU,0.05468364,Low Risk,68,1.0,0.0,95.59915204842886,Two year,DSL,Credit card (automatic),92.2,6392.85
7530-HDYDS,0.4789093,Medium Risk,38,0.5,49.53628237772131,51.887867649396256,Month-to-month,Fiber optic,Credit card (automatic),84.25,3264.5
7789-HKSBS,0.5153597,Medium Risk,42,0.6666666666666666,17.237049425455254,55.0653483470281,One year,Fiber optic,Bank transfer (automatic),105.2,4599.15
7416-CKTEP,0.06510189,Low Risk,57,0.0,0.0,70.49490690231323,Two year,No,Bank transfer (automatic),19.6,1134.25
2586-CWXVV,0.44432345,Medium Risk,54,0.16666666666666666,69.85094063549555,53.61716230710347,Month-to-month,DSL,Electronic check,30.4,1621.35
3096-IZETN,0.67624474,High Risk,12,0.16666666666666666,57.95296951208529,24.52109654744466,Month-to-month,Fiber optic,Bank transfer (automatic),78.1,947.3
2348-KCJLT,0.13511737,Low Risk,44,0.5,52.484071802567854,71.57746573289235,One year,DSL,Mailed check,61.5,2722.2
8401-EMUWF,0.2550096,Low Risk,42,0.5,43.35622480335017,64.74952042102814,Month-to-month,DSL,Bank transfer (automatic),69.4,3058.3
4193-IBKSW,0.04201419,Low Risk,72,0.0,0.0,77.8992909193039,Two year,No,Bank transfer (automatic),24.75,1769.6
5377-NDTOU,0.043468203,Low Risk,71,1.0,0.0,97.40992446740468,Two year,DSL,Mailed check,91.05,6293.75
5922-ABDVO,0.61224,High Risk,19,0.3333333333333333,43.73176525760063,33.97133251031239,Month-to-month,Fiber optic,Mailed check,89.65,1761.05
2474-LCNUE,0.3288316,Medium Risk,23,0.5,28.510464255093368,53.141752680142716,Month-to-month,DSL,Credit card (automatic),73.65,1642.75
0839-QNXME,0.06508407,Low Risk,30,0.0,0.0,59.245795011520386,Two year,No,Credit card (automatic),19.4,578.5
3506-OVLKD,0.11060713,Low Risk,35,0.0,0.0,59.052975972493485,One year,No,Bank transfer (automatic),26.2,954.9
9172-ANCRX,0.86873376,High Risk,10,0.5,31.458253679939915,20.72997848192851,Month-to-month,Fiber optic,Electronic check,98.7,973.25
6650-VJONK,0.75048625,High Risk,1,0.0,80.99453605766122,12.892353932062786,Month-to-month,DSL,Bank transfer (automatic),43.85,43.85
2178-PMGCJ,0.60692185,High Risk,22,0.0,80.99453605766122,28.820574084917705,Month-to-month,Fiber optic,Mailed check,69.7,1490.4
7492-TAFJD,0.087002374,Low Risk,7,0.5,52.484071802567854,58.56654683748881,Two year,DSL,Mailed check,38.55,280.0
2773-MADBQ,0.06489463,Low Risk,36,0.8333333333333334,23.349051253702342,78.4219358364741,Two year,DSL,Mailed check,53.1,1901.25
6016-LVTJQ,0.15682767,Low Risk,34,0.0,0.0,56.3252822558085,Month-to-month,No,Mailed check,20.65,716.4
7860-KSUGX,0.06034801,Low Risk,72,0.5,52.484071802567854,86.98259830474854,Two year,DSL,Credit card (automatic),64.45,4720.0
8966-KZXXA,0.06339053,Low Risk,36,0.0,0.0,61.830472350120544,Two year,No,Credit card (automatic),25.1,930.95
6910-HADCM,0.8703569,High Risk,1,0.16666666666666666,66.77333180317656,10.232154130935669,Month-to-month,Fiber optic,Electronic check,76.35,76.35
4816-LXZYW,0.7481176,High Risk,23,0.16666666666666666,69.85094063549555,25.510785380999245,Month-to-month,Fiber optic,Electronic check,79.15,1676.95
9606-PBKBQ,0.74240524,High Risk,32,0.16666666666666666,57.95296951208529,29.54640487829844,Month-to-month,Fiber optic,Electronic check,85.0,2642.05
5149-QYTTU,0.11667978,Low Risk,71,0.6666666666666666,46.390617799278274,87.08267728487651,One year,Fiber optic,Credit card (automatic),95.15,6770.85
2070-XYMFH,0.6116828,High Risk,23,0.16666666666666666,66.77333180317656,32.332528034845986,Month-to-month,Fiber optic,Mailed check,79.35,1835.3
2085-BOJKI,0.53489107,Medium Risk,17,0.5,20.382714003898286,40.338779886563614,One year,Fiber optic,Bank transfer (automatic),96.65,1588.25
0817-HSUSE,0.7011307,High Risk,1,0.6666666666666666,14.289260000608706,28.69346559047699,Month-to-month,DSL,Electronic check,75.5,75.5
5442-PPTJY,0.06508995,Low Risk,12,0.0,0.0,51.74550294876099,Two year,No,Mailed check,19.7,258.35
1927-QEWMY,0.040461227,Low Risk,72,0.0,0.0,77.9769378900528,Two year,No,Credit card (automatic),20.5,1502.25
1663-MHLHE,0.39468703,Medium Risk,1,0.0,0.0,30.68231383959452,Month-to-month,No,Mailed check,19.2,19.2
5663-QBGIS,0.114522144,Low Risk,72,0.5,23.460322836217273,84.27389204502106,Two year,Fiber optic,Bank transfer (automatic),98.35,6929.4
4450-MDZFX,0.3501884,Medium Risk,60,0.0,80.99453605766122,57.49058127403259,Month-to-month,Fiber optic,Bank transfer (automatic),74.35,4453.3
6701-DHKWQ,0.059663583,Low Risk,61,0.6666666666666666,26.187231124018965,85.76682031154633,Two year,DSL,Credit card (automatic),51.35,3244.4
7554-AKDQF,0.47700575,Medium Risk,6,0.0,80.99453605766122,28.649713993072513,Month-to-month,DSL,Mailed check,45.65,323.45
3536-IQCTX,0.6894537,High Risk,32,0.16666666666666666,57.95296951208529,32.19398061434428,Month-to-month,Fiber optic,Electronic check,85.3,2661.1
4911-BANWH,0.61461675,High Risk,31,0.16666666666666666,57.64548480395888,35.51916241645813,Month-to-month,Fiber optic,Credit card (automatic),86.55,2697.4
8496-EJAUI,0.6310888,High Risk,19,0.16666666666666666,69.85094063549555,29.695560336112976,Month-to-month,Fiber optic,Credit card (automatic),73.85,1424.5
0794-YVSGE,0.038351867,Low Risk,72,0.0,0.0,78.08240532875061,Two year,No,Bank transfer (automatic),20.3,1401.15
5423-BHIXO,0.3554422,Medium Risk,32,0.16666666666666666,69.85094063549555,48.894558350245156,Month-to-month,DSL,Electronic check,54.2,1739.6
6908-VVYHM,0.5350474,Medium Risk,65,0.3333333333333333,46.809374089919615,56.997629404067986,Month-to-month,Fiber optic,Electronic check,90.65,5931.0
2959-EEXWB,0.35282132,Medium Risk,45,0.5,31.458253679939915,61.10893249511719,Month-to-month,DSL,Bank transfer (automatic),50.9,2333.85
1839-UMACK,0.12168201,Low Risk,42,0.0,0.0,61.41590058803559,One year,No,Electronic check,25.05,949.85
3030-YDNRM,0.83500355,High Risk,8,0.0,80.99453605766122,11.583155592282612,Month-to-month,Fiber optic,Electronic check,74.85,572.45
7321-KKSDU,0.06123103,Low Risk,32,0.0,0.0,60.27178247769673,Two year,No,Mailed check,20.5,696.8
3402-XRIUO,0.3290316,Medium Risk,22,0.5,60.611822053762936,52.71508733431498,Month-to-month,DSL,Mailed check,63.55,1381.8
3132-TVFDZ,0.60333514,High Risk,57,0.3333333333333333,34.60391825838295,50.249909559885666,Month-to-month,DSL,Electronic check,44.85,2572.95
8286-AFUYI,0.69887096,High Risk,1,0.16666666666666666,77.84887147921819,18.80645215511322,Month-to-month,DSL,Electronic check,47.95,47.95
8080-DDEMJ,0.7797697,High Risk,1,0.0,80.99453605766122,11.428180734316507,Month-to-month,DSL,Electronic check,45.1,45.1
8356-WUAOJ,0.80155146,High Risk,1,0.0,80.99453605766122,10.339093605677286,Month-to-month,DSL,Electronic check,45.0,45.0
6365-MTGZX,0.72960764,High Risk,24,0.5,28.510464255093368,33.519617915153496,Month-to-month,Fiber optic,Electronic check,96.0,2122.45
1349-WXNGG,0.58445764,Medium Risk,1,0.0,0.0,21.193784872690838,Month-to-month,No,Bank transfer (automatic),20.05,20.05
8058-DMYRU,0.6239569,High Risk,54,0.3333333333333333,46.809374089919615,47.96882073084513,Month-to-month,Fiber optic,Electronic check,90.05,4931.8
9350-ZXYJC,0.10038104,Low Risk,4,0.0,0.0,46.647615830103554,Two year,No,Credit card (automatic),25.3,116.95
6990-YNRIO,0.42921242,Medium Risk,65,0.8333333333333334,11.143595422165674,72.289377450943,Two year,Fiber optic,Bank transfer (automatic),108.65,6937.95
8958-JPTRR,0.13091978,Low Risk,56,0.0,0.0,66.78734262784323,One year,No,Electronic check,24.3,1261.7
6959-GQEGV,0.33172888,Medium Risk,45,0.6666666666666666,17.237049425455254,65.4968895514806,Month-to-month,DSL,Electronic check,75.95,3273.8
3173-WSSUE,0.04567269,Low Risk,71,0.0,0.0,77.29969759782156,Two year,No,Credit card (automatic),19.7,1415.85
1265-HVPZB,0.11747432,Low Risk,59,0.6666666666666666,29.135020548865512,82.04295078913371,One year,DSL,Credit card (automatic),66.4,3958.2
4115-UMJFQ,0.178423,Low Risk,69,0.3333333333333333,55.629736381010886,76.49551729361215,One year,DSL,Bank transfer (automatic),35.75,2492.25
7369-TRPFD,0.0794797,Low Risk,19,0.0,0.0,53.9426819483439,One year,No,Mailed check,18.8,279.2
1098-KFQEC,0.07583868,Low Risk,55,0.0,0.0,69.12473241488138,Two year,No,Credit card (automatic),19.4,1083.0
7190-XHTWJ,0.072932184,Low Risk,38,0.0,0.0,62.186724146207176,One year,No,Mailed check,19.3,755.5
0621-TWIEM,0.59261644,Medium Risk,10,0.0,80.99453605766122,24.535844723383583,Month-to-month,DSL,Electronic check,45.55,402.6
3537-RYBHH,0.30387014,Medium Risk,47,0.5,52.484071802567854,64.38982625802358,Month-to-month,DSL,Credit card (automatic),67.45,3252.0
2485-ITVKB,0.81294703,High Risk,2,0.16666666666666666,57.95296951208529,13.519314924875895,Month-to-month,DSL,Electronic check,35.1,68.75
3669-OYSJI,0.70272803,High Risk,1,0.0,80.99453605766122,15.280265013376873,Month-to-month,DSL,Credit card (automatic),46.2,46.2
1612-EOHDH,0.7478468,High Risk,1,0.0,80.99453605766122,13.024327556292217,Month-to-month,DSL,Electronic check,45.15,45.15
6702-OHFWR,0.84625727,High Risk,1,0.5,32.588169835434954,18.103803197542828,Month-to-month,DSL,Electronic check,43.3,43.3
5296-BFCYD,0.05073861,Low Risk,46,0.0,0.0,66.62973503271739,Two year,No,Mailed check,20.1,936.85
4510-PYUSH,0.34903443,Medium Risk,38,0.3333333333333333,66.70527605705252,55.04827857017517,Month-to-month,DSL,Credit card (automatic),57.15,2250.65
9359-JANWS,0.06612089,Low Risk,65,0.5,57.53421322144395,83.77729018529256,Two year,DSL,Credit card (automatic),58.9,3857.1
7517-SAWMO,0.7019106,High Risk,19,0.16666666666666666,77.84887147921819,26.15446925163269,Month-to-month,Fiber optic,Electronic check,73.2,1441.1
4143-HHPMK,0.6107789,High Risk,52,0.3333333333333333,46.809374089919615,47.79438694318136,Month-to-month,Fiber optic,Electronic check,85.35,4338.6
3279-DYZQM,0.046343096,Low Risk,71,0.0,0.0,77.26617892583212,Two year,No,Mailed check,19.45,1378.45
7054-LGEQW,0.7039763,High Risk,1,0.0,80.99453605766122,15.217852989832561,Month-to-month,DSL,Mailed check,45.95,45.95
0523-VNGTF,0.43392596,Medium Risk,52,0.6666666666666666,26.187231124018965,63.3037006855011,Month-to-month,DSL,Electronic check,50.5,2566.3
9575-IWCAZ,0.17400706,Low Risk,6,0.0,0.0,43.799647092819214,One year,No,Mailed check,25.1,171.0
7105-MXJLL,0.23528166,Low Risk,26,0.3333333333333333,43.73176525760063,55.735917687416084,One year,DSL,Mailed check,60.7,1597.4
7064-FRRSW,0.55827403,Medium Risk,48,0.5,23.460322836217273,52.08629846572875,One year,Fiber optic,Electronic check,99.0,4744.35
7940-UQQUG,0.3085298,Medium Risk,64,0.6666666666666666,25.364799676650335,74.57351028919219,One year,Fiber optic,Bank transfer (automatic),104.4,6721.6
0923-PNFUB,0.776148,High Risk,3,0.3333333333333333,46.501889381793205,19.109265605608623,Month-to-month,Fiber optic,Electronic check,83.75,247.25
3961-SXAXY,0.7510092,High Risk,1,0.0,80.99453605766122,12.866205374399822,Month-to-month,DSL,Bank transfer (automatic),44.05,44.05
7010-BRBUU,0.03869398,Low Risk,72,0.0,0.0,78.06530177593231,Two year,No,Credit card (automatic),24.1,1734.65
3566-HJGPK,0.74762714,High Risk,1,0.0,80.99453605766122,13.035309712092083,Month-to-month,DSL,Mailed check,45.55,45.55
3062-ICYZQ,0.5272339,Medium Risk,51,0.5,43.66370951147658,54.88830506801605,Month-to-month,Fiber optic,Electronic check,93.8,4539.35
9938-PRCVK,0.055818792,Low Risk,41,0.0,0.0,64.29239352544148,Two year,No,Bank transfer (automatic),19.7,804.25
0973-KYVNF,0.071001574,Low Risk,72,0.6666666666666666,29.135020548865512,89.78325386842091,Two year,DSL,Credit card (automatic),70.65,5011.15
5129-HHMZC,0.056596186,Low Risk,43,0.8333333333333334,14.221204254484661,81.75352533658346,Two year,DSL,Credit card (automatic),86.45,3574.5
9637-CDTKZ,0.058419134,Low Risk,72,1.0,0.0,97.0790445804596,Two year,Fiber optic,Credit card (automatic),114.1,8086.4
3946-JEWRQ,0.47917044,Medium Risk,47,0.3333333333333333,34.60391825838295,52.29147791862487,One year,Fiber optic,Credit card (automatic),95.2,4563.0
7873-CVMAW,0.043049183,Low Risk,72,1.0,0.0,97.8475421667099,Two year,DSL,Credit card (automatic),88.55,6362.35
0463-WZZKO,0.38784745,Medium Risk,3,0.0,0.0,31.85762882232666,Month-to-month,No,Credit card (automatic),20.75,67.1
3494-JCHRQ,0.8911799,High Risk,1,0.0,80.99453605766122,5.857670704523723,Month-to-month,Fiber optic,Electronic check,70.05,70.05
6474-FVJLC,0.88408947,High Risk,2,0.16666666666666666,57.95296951208529,9.962193171183268,Month-to-month,Fiber optic,Electronic check,86.0,165.45
4524-QCSSM,0.41706878,Medium Risk,26,0.5,43.66370951147658,49.97989435990652,Month-to-month,DSL,Bank transfer (automatic),44.65,1156.55
5832-EXGTT,0.25191018,Low Risk,29,0.3333333333333333,54.80730493364226,56.154489517211914,Month-to-month,DSL,Mailed check,60.2,1834.15
8840-DQLGN,0.5341048,Medium Risk,35,0.6666666666666666,37.26277080006059,51.21142546335856,Month-to-month,Fiber optic,Bank transfer (automatic),100.5,3653.35
2039-JONDJ,0.13585374,Low Risk,27,0.3333333333333333,66.70527605705252,61.123978296915695,One year,DSL,Bank transfer (automatic),55.45,1477.65
7217-JYHOQ,0.25732517,Low Risk,24,0.6666666666666666,37.570255508187,60.46707471211751,Month-to-month,DSL,Credit card (automatic),70.3,1706.45
6695-FRVEC,0.051409684,Low Risk,67,0.5,57.53421322144395,85.34618357817332,Two year,DSL,Bank transfer (automatic),60.4,3953.7
4547-LYTDD,0.6683293,High Risk,16,0.0,80.99453605766122,23.250201741854347,Month-to-month,Fiber optic,Electronic check,72.65,1194.3
9894-QMIMJ,0.17409337,Low Risk,23,0.3333333333333333,55.629736381010886,57.545331716537476,One year,DSL,Bank transfer (automatic),55.8,1327.85
8069-YQQAJ,0.48310387,Medium Risk,14,0.16666666666666666,69.85094063549555,35.01147309939066,Month-to-month,DSL,Mailed check,31.1,419.7
6770-XUAGN,0.58593726,Medium Risk,1,0.0,0.0,21.119803587595623,Month-to-month,No,Electronic check,21.0,21.0
4193-ORFCL,0.742464,High Risk,1,0.0,80.99453605766122,13.293466369311016,Month-to-month,DSL,Mailed check,45.1,45.1
1636-NTNCO,0.69078934,High Risk,4,0.5,23.460322836217273,27.127199570337936,Month-to-month,DSL,Credit card (automatic),50.95,207.35
3466-WAESX,0.52350885,Medium Risk,16,0.5,43.66370951147658,40.49122432867686,Month-to-month,DSL,Electronic check,69.1,1083.7
9281-PKKZE,0.49394125,Medium Risk,46,0.3333333333333333,34.60391825838295,51.13627096017201,Month-to-month,DSL,Electronic check,43.95,2007.85
3638-VBZTA,0.055731192,Low Risk,68,0.8333333333333334,14.221204254484661,92.21344113349915,Two year,DSL,Bank transfer (automatic),86.5,5882.75
7459-IMVYU,0.27397218,Low Risk,38,0.6666666666666666,46.390617799278274,65.4680589834849,Month-to-month,DSL,Electronic check,69.95,2657.55
7776-QWNFX,0.35287008,Medium Risk,30,0.16666666666666666,69.85094063549555,48.18982799847921,Month-to-month,DSL,Bank transfer (automatic),50.4,1527.5
6689-TCZHQ,0.805013,High Risk,5,0.16666666666666666,57.95296951208529,15.166016618410746,Month-to-month,Fiber optic,Electronic check,78.95,378.4
8563-OYMQY,0.6443023,High Risk,17,0.5,32.588169835434954,34.86821790536245,Month-to-month,Fiber optic,Credit card (automatic),90.95,1612.2
0754-EEBDC,0.06767649,Low Risk,4,0.0,0.0,48.28284243742625,Two year,No,Mailed check,19.9,76.65
5777-ZPQNC,0.14601056,Low Risk,12,0.0,0.0,47.69947111606598,One year,No,Electronic check,20.15,260.7
1951-IEYXM,0.039865132,Low Risk,72,1.0,0.0,98.00674319267273,Two year,DSL,Credit card (automatic),90.6,6441.85
3318-NMQXL,0.861692,High Risk,3,0.3333333333333333,34.60391825838295,14.832066098848978,Month-to-month,Fiber optic,Electronic check,92.0,266.8
3143-ILDAL,0.53277546,Medium Risk,56,0.5,40.715920086630035,56.69456024964651,Month-to-month,Fiber optic,Electronic check,94.45,5124.6
1022-RKXDR,0.09571045,Low Risk,41,0.0,0.0,62.29781051476796,One year,No,Mailed check,24.85,962.25
2361-FJWNO,0.15869528,Low Risk,40,0.3333333333333333,63.75748663220597,65.39856930573781,One year,DSL,Credit card (automatic),36.0,1382.9
2272-UOINI,0.48450068,Medium Risk,7,0.8333333333333334,14.221204254484661,45.35830100377401,Month-to-month,DSL,Electronic check,78.5,571.05
8232-UTFOZ,0.04612076,Low Risk,69,0.0,0.0,76.44396185874939,Two year,No,Credit card (automatic),19.95,1399.35
3750-YHRYO,0.16586217,Low Risk,7,0.0,0.0,44.62355653444926,One year,No,Mailed check,20.65,150.0
6637-KYRCV,0.69793504,High Risk,5,0.16666666666666666,69.85094063549555,20.519914428393047,Month-to-month,DSL,Electronic check,30.5,167.2
5668-MEISB,0.08772883,Low Risk,72,0.8333333333333334,23.041566545575932,92.2802237669627,Two year,Fiber optic,Credit card (automatic),106.1,7657.4
0129-QMPDR,0.075265,Low Risk,44,0.0,0.0,64.5700838168462,One year,No,Bank transfer (automatic),20.5,865.05
7188-CBBBA,0.45408872,Medium Risk,65,0.5,32.280685127308544,64.3788989384969,One year,Fiber optic,Electronic check,95.5,6153.85
5356-CSVSQ,0.62922204,High Risk,3,0.3333333333333333,51.5520308006693,26.455564896265667,Month-to-month,DSL,Electronic check,64.6,174.2
3221-CJMSG,0.2906396,Low Risk,24,0.16666666666666666,74.90108205437164,48.80135138829549,Month-to-month,DSL,Credit card (automatic),51.1,1269.6
4720-VSTSI,0.5342346,Medium Risk,44,0.3333333333333333,55.629736381010886,48.28827083110809,Month-to-month,Fiber optic,Bank transfer (automatic),84.8,3862.55
3219-JQRSL,0.055589832,Low Risk,72,1.0,0.0,97.22050726413727,Two year,DSL,Credit card (automatic),89.1,6352.4
2801-NISEI,0.3372549,Medium Risk,24,0.3333333333333333,71.75541747592861,49.80392257372538,Month-to-month,DSL,Electronic check,54.95,1348.5
3946-MHCZW,0.7168916,High Risk,1,0.16666666666666666,66.77333180317656,17.905420660972595,Month-to-month,DSL,Mailed check,50.9,50.9
4623-ZKHLY,0.20078634,Low Risk,22,0.0,0.0,49.127349058787026,Month-to-month,No,Bank transfer (automatic),20.45,471.55
6732-VAILE,0.058161747,Low Risk,70,0.8333333333333334,3.145664578443032,92.92524655659993,Two year,DSL,Credit card (automatic),85.95,5931.75
8201-AAXCB,0.36607224,Medium Risk,25,0.16666666666666666,57.64548480395888,45.44638812541961,Month-to-month,DSL,Electronic check,60.35,1404.65
7696-CFTAT,0.056508664,Low Risk,37,0.0,0.0,62.5912336508433,Two year,No,Bank transfer (automatic),19.8,726.1
1845-CSBRZ,0.5927062,Medium Risk,22,0.16666666666666666,57.64548480395888,32.86468982696533,Month-to-month,Fiber optic,Bank transfer (automatic),85.35,1961.6
2123-VSCOT,0.056806583,Low Risk,59,0.5,37.33082654618464,81.7430051167806,Two year,DSL,Bank transfer (automatic),72.1,4194.85
6651-AZVTJ,0.732928,High Risk,49,0.5,20.382714003898286,43.77026776472728,Month-to-month,Fiber optic,Electronic check,99.8,4872.45
4566-GOLUK,0.61498487,High Risk,47,0.6666666666666666,14.289260000608706,52.16742316881815,Month-to-month,Fiber optic,Bank transfer (automatic),107.35,5118.95
2484-DGXPZ,0.20544164,Low Risk,31,0.0,0.0,52.64458398024241,Month-to-month,No,Mailed check,19.55,658.95
2018-QKYGT,0.90049267,High Risk,1,0.16666666666666666,57.95296951208529,8.725366592407227,Month-to-month,Fiber optic,Electronic check,81.05,81.05
2792-VPPET,0.4004774,Medium Risk,3,0.0,0.0,31.22612953186035,Month-to-month,No,Electronic check,20.5,76.95
7409-JURKQ,0.45025396,Medium Risk,53,0.8333333333333334,3.145664578443032,66.23730182647705,One year,Fiber optic,Bank transfer (automatic),111.8,5809.75
3247-MHJKM,0.5938612,Medium Risk,1,0.0,0.0,20.723605553309124,Month-to-month,No,Mailed check,20.2,20.2
1964-SVLEA,0.097029105,Low Risk,20,0.0,0.0,53.48187883694967,One year,No,Mailed check,19.7,415.9
4587-NUKOX,0.7759004,High Risk,3,0.3333333333333333,66.70527605705252,19.121645490328472,Month-to-month,Fiber optic,Electronic check,79.1,246.5
7297-DVYGA,0.085791916,Low Risk,51,0.0,0.0,66.96040272712708,One year,No,Bank transfer (automatic),19.85,996.95
2239-CGBUZ,0.120169416,Low Risk,51,0.5,60.611822053762936,75.24152994155884,One year,DSL,Bank transfer (automatic),60.5,3145.15
0854-UYHZD,0.059688862,Low Risk,13,0.0,0.0,52.43222335974376,Two year,No,Mailed check,19.55,265.3
7243-LCGGZ,0.62249815,High Risk,1,0.0,0.0,19.29175893465678,Month-to-month,No,Mailed check,20.9,20.9
8267-KFGYD,0.57997024,Medium Risk,1,0.0,0.0,21.41815463701884,Month-to-month,No,Mailed check,21.05,21.05
4890-VMUAV,0.14436708,Low Risk,63,0.6666666666666666,46.390617799278274,82.3649783929189,One year,DSL,Electronic check,71.5,4576.3
9261-WDCAF,0.6272248,High Risk,3,0.16666666666666666,57.95296951208529,23.22209318478902,Month-to-month,DSL,Mailed check,54.65,189.1
3764-MNMOI,0.073947206,Low Risk,46,0.0,0.0,65.4693071047465,Two year,No,Credit card (automatic),19.2,908.15
7442-YGZFK,0.753309,High Risk,1,0.0,80.99453605766122,12.751216093699139,Month-to-month,DSL,Credit card (automatic),49.8,49.8
0420-BWTPW,0.48725328,Medium Risk,8,0.0,80.99453605766122,28.97066791852315,Month-to-month,DSL,Mailed check,25.5,215.2
8229-BUJHX,0.039606467,Low Risk,71,0.0,0.0,77.60301073392233,Two year,No,Bank transfer (automatic),20.5,1500.95
7449-HVPIV,0.4600953,Medium Risk,55,0.3333333333333333,43.42428054947422,56.57856901486714,Month-to-month,Fiber optic,Credit card (automatic),90.4,5099.15
5504-WSIUR,0.15981573,Low Risk,70,0.5,49.53628237772131,81.17588023344675,One year,Fiber optic,Bank transfer (automatic),90.25,6385.95
8183-ONMXC,0.8033443,High Risk,2,0.16666666666666666,57.95296951208529,13.999451200167337,Month-to-month,Fiber optic,Electronic check,80.75,159.45
8466-PZBLH,0.22144574,Low Risk,67,0.6666666666666666,25.364799676650335,80.17771303653717,Two year,Fiber optic,Bank transfer (automatic),104.6,6885.75
9614-RMGHA,0.4622602,Medium Risk,65,0.3333333333333333,46.501889381793205,60.63699066638946,Month-to-month,Fiber optic,Bank transfer (automatic),91.85,5940.85
